Cam1_baseline,Cam1_distance,Cam1_slope,Cam1_intercept,Cam2_baseline,Cam2_distance,Cam2_slope,Cam2_intercept,Cam3_baseline,Cam3_distance,Cam3_slope,Cam3_intercept,Cam4_baseline,Cam4_distance,Cam4_slope,Cam4_intercept,Cam5_baseline,Cam5_distance,Cam6_baseline,Cam6_distance
-2.406581340488305,9.812053495027968,,,6.188571722615293,8.243672877322176,,,-0.494014777324447,9.2689011032691,,,-3.840012769228729,9.922864171573872,,,,,,
-1.161444179025941,7.83312483058092,,,8.29088483510792,6.883435966315059,,,1.286464393653686,7.008841633344003,,,-1.0616198691989596,9.08199079746156,,,,,,
2.5526243990795727,2.971219926042968,,,4.459101388957294,7.492227119536561,,,1.341038702093988,5.974255779140126,,,-1.454629715383048,9.360978917304797,,,,,,
1.97951779440483,3.086863435432724,,,0.7616512010078076,14.956555773438724,,,1.1616151520961184,8.488437985826163,,,3.2692874877013547,5.35097821394659,,,,,,
-2.4493116666829664,9.834265289161568,,,-1.3225874722224933,13.040210179317688,,,-0.5922521435291905,8.108681066161243,,,3.91820470218742,5.03870622169363,,,,,,
-3.2839047845432594,10.49795869926128,,,9.943318138793469,1.6294359658040722,,,3.627541881805009,3.832277249046029,,,-1.1967735641145003,9.91191646199884,,,,,,
-6.288327372939636,9.856835904184653,,,10.19656706271873,1.1734957434176057,,,7.838005671345784,1.480295692338376,,,-0.2636309239427767,8.330845221573636,,,,,,
-1.426084998138364,4.089464745723214,,,10.789404677816554,1.2764223959725474,,,7.6323503282133345,3.680179257356308,,,-2.5385547472851893,9.481499557787794,,,,,,
0.6581710991593163,2.891511644307689,,,3.197695901866861,8.771590138995482,,,6.811252913233622,2.728268649609189,,,-1.9913534265526247,10.19983557868496,,,,,,
-1.680570543575333,4.837938412184396,,,8.465742036999085,4.423707652413249,,,4.189196304001464,6.1707814789084,,,-0.0190205684711577,9.20089275002164,,,,,,
-6.721273801018592,11.989400911372968,,,9.813829346316682,-0.0170549440983105,,,8.264658578167563,1.4873891262281855,,,-1.7389284786317385,8.390465807429027,,,,,,
-4.90444359902595,8.377705131053379,,,9.772877035182551,1.6789356000042783,,,1.940472715151901,5.062830272672646,,,-3.201575887206792,9.851668366325034,,,,,,
-3.407083993397364,7.961328095881074,,,4.703483050181265,10.12552999028086,,,0.7173619155716939,8.46736895001349,,,3.388529313286766,6.242156292511464,,,,,,
-5.671311650222665,10.059068092857554,,,8.426806851675087,5.284584462590237,,,-1.1593584589056285,8.24279247327361,,,6.266851398754902,1.649820778540807,,,,,,
-4.387365082527541,7.799399470070867,,,-0.7701811151689899,6.716524866639631,,,3.274488909322763,2.430853485753528,,,6.97644420146623,3.357301462183446,,,,,,
-2.607985961981907,8.310142057113135,,,-3.338301947527932,10.722464629286169,,,3.502013385000516,0.6274314717122018,,,6.77221966406166,3.682312943675396,,,,,,
-6.1037269349499645,9.5061110872937,,,-0.4164141429440219,5.466809108907106,,,0.5323495261834114,4.541461606286566,,,-2.1721159429463683,10.972523666313906,,,,,,
5.385532054992797,1.9536403167413567,,,6.701705225929796,1.021055567248368,,,-2.155984174251002,11.679128183432542,,,1.4267976255034531,8.556007557203207,,,,,,
2.4718151526024026,7.080876555829349,,,7.41088539807328,1.4132954620124707,,,0.2276329295571086,10.216677005375844,,,4.6640894780167805,5.495076322955235,,,,,,
-3.219705093022108,7.39621137159416,,,7.179033528340067,1.635596520197069,,,-0.5392544725326439,7.130301923390322,,,4.754764087231799,4.854246025628057,,,,,,
-3.057567165743157,8.339162638480738,,,0.439372286895995,9.996766823316944,,,-0.94867413314738,6.779336066540536,,,-0.3593495266762207,8.384285096865176,,,,,,
-4.231979737415163,9.51899382238889,,,-0.3272176070055615,5.768999806326064,,,-0.8186535687644183,14.39061589803487,,,0.5015022310877484,7.910809574753481,,,,,,
-3.263020937413484,9.637406161815004,,,-0.0428622386449802,12.05743466339771,,,0.2848180546946699,8.854490077673697,,,0.0716865613140593,5.915822752054859,,,,,,
-8.586097340054152,12.583640759285752,,,-0.4816901836286511,8.884690030261769,,,7.444015039089218,2.9721296352660724,,,-2.4935575116307245,11.024924811699073,,,,,,
2.062508177903533,8.20248898853846,,,6.944256431166471,10.307112960577212,,,9.272356947635524,2.428091555462215,,,-0.0624206674290985,5.006974892345895,,,,,,
-0.3008024803403809,9.067284976723466,,,-1.3380780918733384,10.87328692839904,,,6.754583528408357,3.098150145946647,,,3.796431377637725,3.3514782714318785,,,,,,
-5.588860019561646,12.338682325851362,,,16.40107854770547,0.6686149606248968,,,2.232566078789492,9.391120968911896,,,2.905747897419738,5.155834682904393,,,,,,
-3.963528494852544,10.169765262958196,,,13.501584338059992,2.1695831872185583,,,7.808824935421299,3.0245286196177688,,,-1.2101564399824882,8.149062241576775,,,,,,
0.4263838926259483,5.742421013124536,,,11.994722983165495,2.7269157517934595,,,1.378769202894396,8.697226761489137,,,4.657720865163326,3.7441991049100896,,,,,,
-2.5539976868305514,8.576171925812943,,,12.965311756300316,3.647702532391072,,,2.42624752976914,6.641129937531631,,,-3.110239944871257,11.465579330281294,,,,,,
2.260653318805468,3.2601091286018464,,,6.30161034771109,12.126218897060138,,,1.4741594924962036,6.528249530917554,,,0.3239520207388676,8.422966897641153,,,,,,
1.6675128746631234,3.394472434512994,,,11.003326696350976,1.999467987348165,,,2.156700137009445,6.911780199313615,,,-2.8109761939641986,7.37278813167404,,,,,,
2.716221870041453,2.314363954225389,,,10.37825454727631,3.2394798775741016,,,3.2454327060348165,5.589952577276713,,,-1.3314764861898158,9.420163333673516,,,,,,
-6.979833846102108,11.475707107912624,,,6.20561237449999,9.574956986616364,,,3.4866925007487004,6.252458224096651,,,-2.260050333101785,6.569499333735675,,,,,,
-5.953133130534867,11.334323024462908,,,6.8349905853424,9.118801533548204,,,5.090744346576596,4.809991081488429,,,4.125233965021547,4.883148647067518,,,,,,
1.607833426862214,3.3935050354849228,,,5.155054340831216,10.688948102433717,,,0.7813495955880257,7.648877273521212,,,9.17267889603474,1.0208235999913722,,,,,,
-4.010570372801401,9.524726833351998,,,9.177372336311189,3.892660782784264,,,2.439342023861844,4.932915923956266,,,8.56049444288815,0.5393453362225031,,,,,,
-6.226246878918219,15.61079641884983,,,-1.7217089889289234,11.434083960642289,,,-0.3720090354414189,8.099053626359108,,,7.076026565661908,0.3315613900501333,,,,,,
